1993,24897
1994,25155
1995,26343
1996,23898
1997,24672
1998,26896
1999,25047
2000,24933
2001,25610
2002,24515
2003,24619
2004,25861
2005,24311
2006,24506
2007,25904
2008,31250
2009,24456
2010,25382
2011,24937
2012,24356
2013,24165
2014,27895
2015,23990
2016,27128
2017,25682
2018,23839
2019,23760
2020,25388
2021,24856
2022,24533
2023,25167
2024,24191
2025,26354
2026,23694
2027,23477
2028,25772
2029,24525
2030,25160
2031,24096
2032,26056
2033,29984
2034,25976
2035,25938
2036,26797
2037,26107
2038,25557
2039,25405
2040,25319
2041,24936
2042,23889
2043,26732
2044,25482
2045,25052
2046,24910
2047,28382
2048,27949
2049,24930
2050,24485
2051,25337
2052,25266
2053,27010
2054,24793
2055,27843
2056,25320
2057,24577
2058,28903
2059,25073
2060,24072
2061,25687
2062,27782
2063,26181
2064,27161
2065,25630
2066,27018
2067,26099
2068,25204
2069,26983
2070,24961
2071,27287
2072,24935
2073,24976
2074,27871
2075,26118
2076,25859
2077,26448
2078,25936
2079,24759
2080,27015
2081,24764
2082,27400
2083,26043
2084,28109
2085,26225
2086,26509
2087,26697
2088,25857
2089,26050
2090,24796
2091,25302
2092,27558
2093,25648
2094,25549
2095,25587
2096,29103
2097,27304
2098,27406
2099,28475
2100,25034
2101,25687
2102,27805
2103,24969
2104,27061
2105,26184
2106,24816
2107,25620
2108,27015
2109,25684
2110,26886
2111,26394
2112,26449
2113,30896
2114,25357
2115,27060
2116,25701
2117,26555
2118,25888
2119,26438
2120,29333
2121,27566
2122,24655
2123,27143
2124,26175
2125,27368
2126,28077
2127,29287
2128,26396
2129,26137
2130,26031
2131,28043
2132,31397
2133,27084
2134,26498
2135,26061
2136,27165
2137,26185
2138,33543
2139,28873
2140,24967
2141,27683
2142,27727
2143,27381
2144,26942
2145,28347
2146,30611
2147,27633
2148,26839
2149,26909
2150,28795
2151,26040
2152,25850
2153,27808
2154,25034
2155,28364
2156,27228
2157,28851
2158,28975
2159,26673
2160,25976
2161,28180
2162,26168
2163,27436
2164,27221
